epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2394.73,0.08483,0.28979,0.90882,0.9938,0.99223,0.99452,0.99447,0.18619,0.2685,0.33739,0.005743,0.005743,0.005743
45,2446.49,0.08327,0.27721,0.90452,0.98561,0.98013,0.99331,0.9804,0.2697,0.41412,0.50866,0.005644,0.005644,0.005644
46,2497.63,0.08226,0.27544,0.9049,0.98838,0.99107,0.99413,0.99368,0.1758,0.2778,0.31808,0.005545,0.005545,0.005545
47,2554.33,0.08487,0.29221,0.90041,0.9909,0.98821,0.99416,0.98886,0.18123,0.28395,0.32263,0.005446,0.005446,0.005446
48,2608.66,0.08048,0.27986,0.89655,0.99111,0.9898,0.99426,0.99378,0.16138,0.25319,0.29582,0.005347,0.005347,0.005347
49,2658.73,0.07904,0.26388,0.90069,0.98599,0.98746,0.99415,0.99289,0.16378,0.26192,0.3039,0.005248,0.005248,0.005248
50,2714.63,0.08212,0.28063,0.90225,0.99194,0.99054,0.99399,0.99399,0.16296,0.25283,0.30379,0.005149,0.005149,0.005149
51,2773.49,0.08187,0.26841,0.90496,0.99364,0.9796,0.99419,0.99411,0.15715,0.24355,0.31549,0.00505,0.00505,0.00505
52,2821.28,0.08156,0.27412,0.90704,0.99065,0.99016,0.99402,0.99396,0.15507,0.23722,0.29699,0.004951,0.004951,0.004951
53,2874.45,0.08159,0.26671,0.90319,0.99058,0.99036,0.99363,0.99363,0.13316,0.21467,0.27261,0.004852,0.004852,0.004852
54,2911.93,0.07316,0.25292,0.89578,0.99122,0.98683,0.99357,0.99357,0.14078,0.23451,0.27937,0.004753,0.004753,0.004753
55,2942.17,0.0739,0.26244,0.90289,0.98891,0.99084,0.99432,0.99432,0.14539,0.23188,0.27833,0.004654,0.004654,0.004654
56,2972.34,0.07276,0.26965,0.89861,0.98946,0.9908,0.99409,0.99409,0.13611,0.23513,0.26462,0.004555,0.004555,0.004555
